Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Cesar.Talia,2019-09-30 02:03:44,00:09:36,,Vis a vis: Temporada 3: Un grano de arroz (Capítulo 3),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:48:24,00:48:24,AR (Argentina)
Cesar.Talia,2019-09-29 22:17:53,00:28:14,,Erased: Temporada 1: Episodio 6 (Capítulo 6),,LG 2014 MTK Smart TV,00:28:14,00:28:14,AR (Argentina)
Cesar.Talia,2019-09-29 21:46:36,00:29:01,,Erased: Temporada 1: Episodio 5 (Capítulo 5),,LG 2014 MTK Smart TV,00:29:47,00:29:47,AR (Argentina)
Cesar.Talia,2019-09-29 20:38:13,00:00:48,,Erased: Temporada 1: Episodio 5 (Capítulo 5),,DefaultWidevineAndroidPhone,00:00:48,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-29 19:54:58,00:39:42,,Como si fuera la primera vez,,DefaultWidevineAndroidPhone,00:49:49,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-29 18:11:06,00:25:40,,Erased: Temporada 1: Episodio 4 (Capítulo 4),,LG 2014 MTK Smart TV,00:25:40,00:25:40,AR (Argentina)
Cesar.Talia,2019-09-29 17:47:00,00:10:19,,Como si fuera la primera vez,,DefaultWidevineAndroidPhone,00:10:16,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-29 14:41:08,00:25:15,,Erased: Temporada 1: Episodio 3 (Capítulo 3),,LG 2014 MTK Smart TV,00:25:14,00:25:14,AR (Argentina)
Cesar.Talia,2019-09-29 14:04:18,00:23:43,,Erased: Temporada 1: Episodio 2 (Capítulo 2),,LG 2014 MTK Smart TV,00:23:43,00:23:43,AR (Argentina)
Cesar.Talia,2019-09-28 02:25:59,00:24:49,,Erased: Temporada 1: Episodio 1 (Capítulo 1),,LG 2014 MTK Smart TV,00:24:48,00:24:48,AR (Argentina)
Cesar.Talia,2019-09-27 19:18:38,00:30:18,Autoplayed: user action: Unspecified; ,Vis a vis: Temporada 3: Un grano de arroz (Capítulo 3),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:38:48,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-27 18:47:36,00:05:12,Autoplayed: user action: Unspecified; ,Vis a vis: Temporada 3: Un grano de arroz (Capítulo 3),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:10:23,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-27 01:45:21,00:09:17,,Friends: Temporada 4: Cuando Ross juega rugby (Capítulo 15),,Android DefaultWidevineL3Phone Android Phone,00:09:58,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-27 01:23:53,00:21:23,,Friends: Temporada 4: El día que Joey estaba sucio (Capítulo 14),,Android DefaultWidevineL3Phone Android Phone,00:22:02,00:22:02,AR (Argentina)
Cesar.Talia,2019-09-27 01:20:02,00:03:49,,Friends: Temporada 4: Rachel enloquece por Joshua (Capítulo 13),,Android DefaultWidevineL3Phone Android Phone,00:22:06,00:22:06,AR (Argentina)
Cesar.Talia,2019-09-26 20:45:07,00:03:58,Autoplayed: user action: None; ,Vis a vis: Temporada 3: Un grano de arroz (Capítulo 3),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:05:08,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-26 19:51:23,00:53:23,Autoplayed: user action: Unspecified; ,Vis a vis: Temporada 3: Muy fácil o muy difícil (Capítulo 2),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:52:37,00:52:37,AR (Argentina)
Cesar.Talia,2019-09-26 19:01:57,00:49:14,Autoplayed: user action: Unspecified; ,Vis a vis: Temporada 3: Cruz del Norte (Capítulo 1),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:53:17,00:53:17,AR (Argentina)
Cesar.Talia,2019-09-26 18:58:35,00:00:03,Autoplayed: user action: None; ,Regresión,,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:03,00:00:03,AR (Argentina)
Cesar.Talia,2019-09-26 17:19:02,00:17:40,,Friends: Temporada 4: Rachel enloquece por Joshua (Capítulo 13),,Android DefaultWidevineL3Phone Android Phone,00:18:22,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-26 17:07:05,00:11:55,,Friends: Temporada 4: Los embriones (Capítulo 12),,Android DefaultWidevineL3Phone Android Phone,00:22:02,00:22:02,AR (Argentina)
Cesar.Talia,2019-09-26 13:09:48,00:02:43,,Friends: Temporada 4: Los embriones (Capítulo 12),,Android DefaultWidevineL3Phone Android Phone,00:10:10,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-26 13:02:57,00:06:44,,Friends: Temporada 4: Los embriones (Capítulo 12),,Android DefaultWidevineL3Phone Android Phone,00:08:12,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-26 13:00:05,00:01:29,,Friends: Temporada 4: Los embriones (Capítulo 12),,Android DefaultWidevineL3Phone Android Phone,00:01:28,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-26 12:47:38,00:12:15,,Friends: Temporada 4: El útero de Phoebe (Capítulo 11),,Android DefaultWidevineL3Phone Android Phone,00:22:11,00:22:11,AR (Argentina)
Cesar.Talia,2019-09-25 18:42:40,00:09:17,,Friends: Temporada 4: El útero de Phoebe (Capítulo 11),,Android DefaultWidevineL3Phone Android Phone,00:09:58,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-25 12:56:02,00:16:52,,Friends: Temporada 4: La chica de Poughkeepsie (Capítulo 10),,Android DefaultWidevineL3Phone Android Phone,00:22:12,00:22:12,AR (Argentina)
Cesar.Talia,2019-09-25 12:50:27,00:04:45,,Friends: Temporada 4: La chica de Poughkeepsie (Capítulo 10),,Android DefaultWidevineL3Phone Android Phone,00:05:27,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-25 12:29:46,00:00:03,,Friends: Temporada 4: La chica de Poughkeepsie (Capítulo 10),,Android DefaultWidevineL3Phone Android Phone,00:00:04,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-25 12:08:16,00:21:26,,Friends: Temporada 4: Una parranda inolvidable (Capítulo 9),,Android DefaultWidevineL3Phone Android Phone,00:22:04,00:22:04,AR (Argentina)
Cesar.Talia,2019-09-25 05:00:29,00:00:02,,Friends: Temporada 4: Una parranda inolvidable (Capítulo 9),,Android DefaultWidevineL3Phone Android Phone,00:00:02,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-25 04:38:33,00:21:54,,Friends: Temporada 4: Chandler en una caja (Capítulo 8),,Android DefaultWidevineL3Phone Android Phone,00:22:32,00:22:32,AR (Argentina)
Cesar.Talia,2019-09-25 04:28:32,00:09:57,,Friends: Temporada 4: Chandler se pasa de la raya (Capítulo 7),,Android DefaultWidevineL3Phone Android Phone,00:22:05,00:22:05,AR (Argentina)
Cesar.Talia,2019-09-24 21:14:32,00:08:28,,Friends: Temporada 4: Chandler se pasa de la raya (Capítulo 7),,Android DefaultWidevineL3Phone Android Phone,00:12:09,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-24 05:50:41,00:03:52,,Friends: Temporada 4: Chandler se pasa de la raya (Capítulo 7),,Android DefaultWidevineL3Phone Android Phone,00:03:52,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-24 05:29:05,00:21:33,,Friends: Temporada 4: Una mujer muy sucia (Capítulo 6),,Android DefaultWidevineL3Phone Android Phone,00:22:17,00:22:17,AR (Argentina)
Cesar.Talia,2019-09-24 04:26:02,00:00:03,,Friends: Temporada 4: Una mujer muy sucia (Capítulo 6),,Android DefaultWidevineL3Phone Android Phone,00:00:03,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-24 04:04:40,00:21:19,,Friends: Temporada 4: La nueva novia de Joey (Capítulo 5),,Android DefaultWidevineL3Phone Android Phone,00:22:03,00:22:03,AR (Argentina)
Cesar.Talia,2019-09-24 04:04:29,00:00:04,,Friends: Temporada 4: Una mujer muy sucia (Capítulo 6),,Android DefaultWidevineL3Phone Android Phone,00:06:15,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-24 01:58:16,00:00:05,,Friends: Temporada 4: La nueva novia de Joey (Capítulo 5),,Android DefaultWidevineL3Phone Android Phone,00:00:05,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-24 01:36:40,00:21:24,,Friends: Temporada 4: El salón de baile (Capítulo 4),,Android DefaultWidevineL3Phone Android Phone,00:22:05,00:22:05,AR (Argentina)
Cesar.Talia,2019-09-24 01:12:53,00:21:28,,Friends: Temporada 4: Las esposas (Capítulo 3),,Android DefaultWidevineL3Phone Android Phone,00:22:02,00:22:02,AR (Argentina)
Cesar.Talia,2019-09-24 00:51:30,00:20:36,,Friends: Temporada 4: El gato (Capítulo 2),,Android DefaultWidevineL3Phone Android Phone,00:22:08,00:22:08,AR (Argentina)
Cesar.Talia,2019-09-24 00:38:11,00:01:03,,Friends: Temporada 4: El gato (Capítulo 2),,Android DefaultWidevineL3Phone Android Phone,00:01:34,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-24 00:17:00,00:19:54,,Friends: Temporada 4: Aguamala (Capítulo 1),,Android DefaultWidevineL3Phone Android Phone,00:22:37,00:22:37,AR (Argentina)
Cesar.Talia,2019-09-23 06:47:11,00:01:48,,Friends: Temporada 4: Aguamala (Capítulo 1),,Android DefaultWidevineL3Phone Android Phone,00:03:00,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-23 06:25:27,00:21:39,,Friends: Temporada 3: En la playa (Capítulo 25),,Android DefaultWidevineL3Phone Android Phone,00:22:36,00:22:36,AR (Argentina)
Cesar.Talia,2019-09-23 06:03:26,00:21:59,,Friends: Temporada 3: El campeón de lucha libre (Capítulo 24),,Android DefaultWidevineL3Phone Android Phone,00:22:38,00:22:38,AR (Argentina)
Cesar.Talia,2019-09-23 05:42:53,00:20:20,,Friends: Temporada 3: La cosa de Ross (Capítulo 23),,Android DefaultWidevineL3Phone Android Phone,00:22:44,00:22:44,AR (Argentina)
Cesar.Talia,2019-09-23 05:37:23,00:01:49,Autoplayed: user action: None; ,Friends: Temporada 3: La cosa de Ross (Capítulo 23),,Chrome PC (Cadmium),00:02:30,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-23 05:12:41,00:22:52,,Friends: Temporada 3: El gritón (Capítulo 22),,Chrome PC (Cadmium),00:22:40,00:22:40,AR (Argentina)
Cesar.Talia,2019-09-23 04:50:42,00:21:57,Autoplayed: user action: None; ,Friends: Temporada 3: La pollita y el pato (Capítulo 21),,Chrome PC (Cadmium),00:22:37,00:22:37,AR (Argentina)
Cesar.Talia,2019-09-23 04:27:26,00:22:00,Autoplayed: user action: None; ,Friends: Temporada 3: La casa de muñecas (Capítulo 20),,Chrome PC (Cadmium),00:22:40,00:22:40,AR (Argentina)
Cesar.Talia,2019-09-23 04:00:59,00:21:58,,Friends: Temporada 3: La camiseta diminuta (Capítulo 19),,Chrome PC (Cadmium),00:22:40,00:22:40,AR (Argentina)
Cesar.Talia,2019-09-23 03:46:14,00:14:43,,Friends: Temporada 3: La cinta de hipnosis (Capítulo 18),,Chrome PC (Cadmium),00:22:37,00:22:37,AR (Argentina)
Cesar.Talia,2019-09-23 02:16:24,00:07:21,,Friends: Temporada 3: La cinta de hipnosis (Capítulo 18),,Chrome PC (Cadmium),00:07:54,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-23 01:54:02,00:22:08,,Friends: Temporada 3: Todos vamos a esquiar menos uno (Capítulo 17),,Chrome PC (Cadmium),00:22:38,00:22:38,AR (Argentina)
Cesar.Talia,2019-09-23 01:33:59,00:19:13,,Friends: Temporada 3: Al día siguiente (Capítulo 16),,Chrome PC (Cadmium),00:22:56,00:22:56,AR (Argentina)
Cesar.Talia,2019-09-22 17:19:20,01:49:11,,Escuela de Rock,,Chrome PC (Cadmium),01:49:11,01:49:11,AR (Argentina)
Cesar.Talia,2019-09-22 03:33:06,00:02:40,,Friends: Temporada 3: Al día siguiente (Capítulo 16),,Android DefaultWidevineL3Phone Android Phone,00:03:43,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-22 03:10:45,00:21:59,,Friends: Temporada 3: Ross y Rachel se dan un respiro (Capítulo 15),,Android DefaultWidevineL3Phone Android Phone,00:22:35,00:22:35,AR (Argentina)
Cesar.Talia,2019-09-22 02:56:51,00:10:57,,Friends: Temporada 3: La excompañera de Phoebe (Capítulo 14),,Android DefaultWidevineL3Phone Android Phone,00:22:39,00:22:39,AR (Argentina)
Cesar.Talia,2019-09-22 01:30:58,00:11:15,Autoplayed: user action: Unspecified; ,Friends: Temporada 3: La excompañera de Phoebe (Capítulo 14),,Chrome PC (Cadmium),00:11:45,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-22 01:08:34,00:22:21,Autoplayed: user action: None; ,Friends: Temporada 3: Monica y Richard se hacen amigos (Capítulo 13),,Chrome PC (Cadmium),00:22:41,00:22:41,AR (Argentina)
Cesar.Talia,2019-09-22 01:05:26,00:03:04,Autoplayed: user action: Unspecified; ,Friends: Temporada 3: Loco de celos (Capítulo 12),,Chrome PC (Cadmium),00:22:43,00:22:43,AR (Argentina)
Cesar.Talia,2019-09-22 00:37:42,00:19:06,Autoplayed: user action: None; ,Friends: Temporada 3: Loco de celos (Capítulo 12),,Chrome PC (Cadmium),00:19:39,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-21 23:59:28,00:22:04,,Friends: Temporada 3: El olvido de Chandler (Capítulo 11),,Chrome PC (Cadmium),00:22:40,00:22:40,AR (Argentina)
Cesar.Talia,2019-09-21 23:28:59,00:22:07,Autoplayed: user action: None; ,Friends: Temporada 3: Rachel renuncia (Capítulo 10),,Chrome PC (Cadmium),00:22:37,00:22:37,AR (Argentina)
Cesar.Talia,2019-09-21 23:05:25,00:22:18,Autoplayed: user action: None; ,Friends: Temporada 3: El partido de futbol (Capítulo 9),,Chrome PC (Cadmium),00:22:41,00:22:41,AR (Argentina)
Cesar.Talia,2019-09-21 22:45:00,00:20:21,,Friends: Temporada 3: El instrumento gigante (Capítulo 8),,Chrome PC (Cadmium),00:22:42,00:22:42,AR (Argentina)
Cesar.Talia,2019-09-21 21:09:02,00:01:49,,Friends: Temporada 3: El instrumento gigante (Capítulo 8),,Android DefaultWidevineL3Phone Android Phone,00:02:31,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-21 20:56:30,00:12:30,,Friends: Temporada 3: La cama con forma de auto (Capítulo 7),,Android DefaultWidevineL3Phone Android Phone,00:22:35,00:22:35,AR (Argentina)
Cesar.Talia,2019-09-20 20:30:48,00:09:21,,Friends: Temporada 3: La cama con forma de auto (Capítulo 7),,Android DefaultWidevineL3Phone Android Phone,00:09:53,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-20 17:37:04,00:22:07,,Friends: Temporada 3: Sucesos del pasado (Capítulo 6),,Android DefaultWidevineL3Phone Android Phone,00:22:42,00:22:42,AR (Argentina)
Cesar.Talia,2019-09-20 17:32:41,00:04:19,,Friends: Temporada 3: Frank hijo (Capítulo 5),,Android DefaultWidevineL3Phone Android Phone,00:22:40,00:22:40,AR (Argentina)
Cesar.Talia,2019-09-20 01:28:54,00:17:46,,Friends: Temporada 3: Frank hijo (Capítulo 5),,Android DefaultWidevineL3Phone Android Phone,00:18:26,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-20 01:24:43,00:04:08,,Friends: Temporada 3: El túnel metafórico (Capítulo 4),,Android DefaultWidevineL3Phone Android Phone,00:22:41,00:22:41,AR (Argentina)
Cesar.Talia,2019-09-19 17:41:51,00:07:43,,Friends: Temporada 3: El túnel metafórico (Capítulo 4),,Android DefaultWidevineL3Phone Android Phone,00:18:41,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-19 01:01:39,00:10:21,,Friends: Temporada 3: El túnel metafórico (Capítulo 4),,Android DefaultWidevineL3Phone Android Phone,00:10:58,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-18 18:15:48,00:22:01,,Friends: Temporada 3: El de la jalea (Capítulo 3),,Android DefaultWidevineL3Phone Android Phone,00:22:43,00:22:43,AR (Argentina)
Cesar.Talia,2019-09-18 18:00:27,00:14:32,,Friends: Temporada 3: Cuando nadie está listo (Capítulo 2),,Android DefaultWidevineL3Phone Android Phone,00:22:39,00:22:39,AR (Argentina)
Cesar.Talia,2019-09-17 21:45:01,00:07:26,,Friends: Temporada 3: Cuando nadie está listo (Capítulo 2),,Android DefaultWidevineL3Phone Android Phone,00:08:07,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-17 21:43:33,00:01:25,,Friends: Temporada 3: Cuando nadie está listo (Capítulo 2),,Android DefaultWidevineL3Phone Android Phone,00:02:04,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-17 21:41:34,00:01:57,,Friends: Temporada 3: La fantasía de la princesa Leia (Capítulo 1),,Android DefaultWidevineL3Phone Android Phone,00:22:38,00:22:38,AR (Argentina)
Cesar.Talia,2019-09-17 21:04:16,00:14:06,,Friends: Temporada 3: La fantasía de la princesa Leia (Capítulo 1),,Android DefaultWidevineL3Phone Android Phone,00:20:42,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-17 20:56:36,00:06:11,,Friends: Temporada 3: La fantasía de la princesa Leia (Capítulo 1),,Android DefaultWidevineL3Phone Android Phone,00:06:43,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-17 20:47:24,00:07:49,,Friends: Temporada 2: La boda de Barry y Mindy (Capítulo 24),,Android DefaultWidevineL3Phone Android Phone,00:22:39,00:22:39,AR (Argentina)
Cesar.Talia,2019-09-17 14:55:26,00:14:26,,Friends: Temporada 2: La boda de Barry y Mindy (Capítulo 24),,Android DefaultWidevineL3Phone Android Phone,00:15:00,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-17 14:33:15,00:21:56,,Friends: Temporada 2: El de la viruela (Capítulo 23),,Android DefaultWidevineL3Phone Android Phone,00:22:39,00:22:39,AR (Argentina)
Cesar.Talia,2019-09-17 14:27:10,00:04:51,,Friends: Temporada 2: Las dos fiestas (Capítulo 22),,Android DefaultWidevineL3Phone Android Phone,00:22:35,00:22:35,AR (Argentina)
Cesar.Talia,2019-09-17 14:08:11,00:17:09,,Friends: Temporada 2: Las dos fiestas (Capítulo 22),,Android DefaultWidevineL3Phone Android Phone,00:17:45,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-17 14:01:08,00:07:01,,Friends: Temporada 2: Los bravucones (Capítulo 21),,Android DefaultWidevineL3Phone Android Phone,00:22:45,00:22:45,AR (Argentina)
Cesar.Talia,2019-09-17 00:16:28,00:10:24,,Friends: Temporada 2: Los bravucones (Capítulo 21),,Android DefaultWidevineL3Phone Android Phone,00:15:49,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-17 00:15:32,00:00:31,,Friends: Temporada 2: Los bravucones (Capítulo 21),,Android DefaultWidevineL3Phone Android Phone,00:05:30,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-17 00:01:09,00:05:04,,Friends: Temporada 2: Los bravucones (Capítulo 21),,Android DefaultWidevineL3Phone Android Phone,00:05:05,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-16 23:46:42,00:08:36,,Friends: Temporada 2: Cuando muere el gruñón (Capítulo 20),,Android DefaultWidevineL3Phone Android Phone,00:22:25,00:22:25,AR (Argentina)
Cesar.Talia,2019-09-16 23:32:07,00:13:14,,Friends: Temporada 2: Cuando muere el gruñón (Capítulo 20),,Android DefaultWidevineL3Phone Android Phone,00:13:55,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-16 22:41:08,00:17:43,,Friends: Temporada 2: Cuando Eddie no quiere irse (Capítulo 19),,Android DefaultWidevineL3Phone Android Phone,00:22:43,00:22:43,AR (Argentina)
Cesar.Talia,2019-09-16 22:05:00,00:04:56,,Friends: Temporada 2: Cuando Eddie no quiere irse (Capítulo 19),,Android DefaultWidevineL3Phone Android Phone,00:04:56,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-16 21:56:57,00:08:00,,Friends: Temporada 2: Cuando muere el Dr. Ramoray (Capítulo 18),,Android DefaultWidevineL3Phone Android Phone,00:22:35,00:22:35,AR (Argentina)
Cesar.Talia,2019-09-16 21:52:01,00:03:55,,Friends: Temporada 2: Cuando muere el Dr. Ramoray (Capítulo 18),,Android DefaultWidevineL3Phone Android Phone,00:14:38,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-16 19:04:39,00:10:10,,Friends: Temporada 2: Cuando muere el Dr. Ramoray (Capítulo 18),,Android DefaultWidevineL3Phone Android Phone,00:10:44,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-16 18:50:15,00:14:21,,Friends: Temporada 2: Cuando llega Eddie (Capítulo 17),,Android DefaultWidevineL3Phone Android Phone,00:22:35,00:22:35,AR (Argentina)
Cesar.Talia,2019-09-16 05:16:14,00:40:48,,Inconcebible: Miniserie: Episodio 8 (Capítulo 8),,Android DefaultWidevineL3Phone Android Phone,00:42:25,00:42:25,AR (Argentina)
Cesar.Talia,2019-09-16 04:25:21,00:49:03,,Inconcebible: Miniserie: Episodio 7 (Capítulo 7),,Android DefaultWidevineL3Phone Android Phone,00:50:47,00:50:47,AR (Argentina)
Cesar.Talia,2019-09-16 03:58:55,00:25:38,,Inconcebible: Miniserie: Episodio 6 (Capítulo 6),,Android DefaultWidevineL3Phone Android Phone,00:42:20,00:42:20,AR (Argentina)
Cesar.Talia,2019-09-16 02:52:39,00:16:41,,Inconcebible: Miniserie: Episodio 6 (Capítulo 6),,Android DefaultWidevineL3Phone Android Phone,00:16:42,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-16 02:21:21,00:29:57,,Inconcebible: Miniserie: Episodio 5 (Capítulo 5),,Android DefaultWidevineL3Phone Android Phone,00:40:58,00:40:58,AR (Argentina)
Cesar.Talia,2019-09-15 22:19:17,00:09:51,,Inconcebible: Miniserie: Episodio 5 (Capítulo 5),,Android DefaultWidevineL3Phone Android Phone,00:10:02,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-15 21:35:00,00:41:48,,Inconcebible: Miniserie: Episodio 4 (Capítulo 4),,Android DefaultWidevineL3Phone Android Phone,00:41:40,00:41:40,AR (Argentina)
Cesar.Talia,2019-09-15 21:19:17,00:09:04,,Inconcebible: Miniserie: Episodio 3 (Capítulo 3),,Android DefaultWidevineL3Phone Android Phone,00:48:41,00:48:41,AR (Argentina)
Cesar.Talia,2019-09-15 21:04:57,00:10:10,,Inconcebible: Miniserie: Episodio 3 (Capítulo 3),,Android DefaultWidevineL3Phone Android Phone,00:39:43,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-15 20:30:54,00:07:53,,Inconcebible: Miniserie: Episodio 3 (Capítulo 3),,Android DefaultWidevineL3Phone Android Phone,00:29:39,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-15 20:15:18,00:09:46,,Inconcebible: Miniserie: Episodio 3 (Capítulo 3),,Android DefaultWidevineL3Phone Android Phone,00:21:53,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-15 20:07:55,00:02:56,,Inconcebible: Miniserie: Episodio 3 (Capítulo 3),,Android DefaultWidevineL3Phone Android Phone,00:12:07,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-15 19:57:48,00:06:31,,Inconcebible: Miniserie: Episodio 3 (Capítulo 3),,Android DefaultWidevineL3Phone Android Phone,00:09:15,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-15 19:50:47,00:02:44,,Inconcebible: Miniserie: Episodio 3 (Capítulo 3),,Android DefaultWidevineL3Phone Android Phone,00:02:48,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-15 19:50:36,00:00:04,,Inconcebible: Miniserie: Episodio 3 (Capítulo 3),,Android DefaultWidevineL3Phone Android Phone,00:00:06,Not latest view,AR (Argentina)
Cesar.Talia,2019-09-15 19:47:10,00:00:05,,Inconcebible: Miniserie: Episodio 3 (Capítulo 3),,Android DefaultWidevineL3Phone Android Phone,00:00:09,Not latest view,AR (Argentina)
